InvoiceNo,CustomerID,StockCode,Quantity,InvoiceDate
551721,14711,47566,1,2011-03-05 16:49:00
551721,14711,20963,1,2011-03-05 16:49:00
551721,14711,22652,4,2011-03-05 16:49:00
551721,14711,22558,2,2011-03-05 16:49:00
551721,14711,22360,2,2011-03-05 16:49:00
551721,14711,21216,2,2011-03-05 16:49:00
551721,14711,22178,12,2011-03-05 16:49:00
551724,15976,22147,2,2011-03-05 17:12:00
551724,15976,22178,6,2011-03-05 17:12:00
551724,15976,20728,2,2011-03-05 17:12:00
551724,15976,22432,3,2011-03-05 17:12:00
551724,15976,20727,2,2011-03-05 17:12:00
551724,15976,22964,1,2011-03-05 17:12:00
551724,15976,84378,2,2011-03-05 17:12:00
551724,15976,22938,12,2011-03-05 17:12:00
551725,13798,20727,100,2011-04-05 08:15:00
551725,13798,20728,100,2011-04-05 08:15:00
551726,13798,21937,50,2011-04-05 08:17:00
551727,14245,21577,6,2011-04-05 08:40:00
551727,14245,84913A,4,2011-04-05 08:40:00
551727,14245,22171,2,2011-04-05 08:40:00
551727,14245,21280,6,2011-04-05 08:40:00
551727,14245,47566,8,2011-04-05 08:40:00
551727,14245,22788,1,2011-04-05 08:40:00
551727,14245,22558,24,2011-04-05 08:40:00
551727,14245,22151,24,2011-04-05 08:40:00
551727,14245,22759,24,2011-04-05 08:40:00
551727,14245,21627,1,2011-04-05 08:40:00
551727,14245,23140,4,2011-04-05 08:40:00
551727,14245,23146,4,2011-04-05 08:40:00
551727,14245,22723,4,2011-04-05 08:40:00
551727,14245,22090,6,2011-04-05 08:40:00
551728,12720,23205,10,2011-04-05 08:51:00
551731,14307,22178,12,2011-04-05 09:57:00
551731,14307,22138,3,2011-04-05 09:57:00
551731,14307,22551,12,2011-04-05 09:57:00
551731,14307,22553,12,2011-04-05 09:57:00
551731,14307,20978,16,2011-04-05 09:57:00
551731,14307,22584,6,2011-04-05 09:57:00
551731,14307,21078,12,2011-04-05 09:57:00
551731,14307,22982,12,2011-04-05 09:57:00
551731,14307,22979,12,2011-04-05 09:57:00
551731,14307,22978,6,2011-04-05 09:57:00
551733,13012,22501,4,2011-04-05 10:15:00
551734,18178,22964,6,2011-04-05 10:15:00
551734,18178,22147,12,2011-04-05 10:15:00
551734,18178,22568,4,2011-04-05 10:15:00
551734,18178,22569,4,2011-04-05 10:15:00
551734,18178,22083,6,2011-04-05 10:15:00
551734,18178,22090,6,2011-04-05 10:15:00
551734,18178,22417,24,2011-04-05 10:15:00
551734,18178,22439,24,2011-04-05 10:15:00
551734,18178,22570,4,2011-04-05 10:15:00
551739,18118,21988,4,2011-04-05 10:58:00
551739,18118,21989,2,2011-04-05 10:58:00
551739,18118,21866,1,2011-04-05 10:58:00
551739,18118,21867,1,2011-04-05 10:58:00
551739,18118,21864,1,2011-04-05 10:58:00
551739,18118,21559,2,2011-04-05 10:58:00
551739,18118,21355,1,2011-04-05 10:58:00
551739,18118,22558,1,2011-04-05 10:58:00
551739,18118,21865,1,2011-04-05 10:58:00
551747,14298,79063C,100,2011-04-05 11:00:00
551747,14298,21881,288,2011-04-05 11:00:00
551747,14298,21109,24,2011-04-05 11:00:00
551747,14298,47504H,48,2011-04-05 11:00:00
551747,14298,22377,30,2011-04-05 11:00:00
551747,14298,84313C,24,2011-04-05 11:00:00
551747,14298,22092,36,2011-04-05 11:00:00
551774,14606,20773,1,2011-04-05 11:12:00
551774,14606,21937,1,2011-04-05 11:12:00
551774,14606,22333,1,2011-04-05 11:12:00
551774,14606,47599A,1,2011-04-05 11:12:00
551774,14606,17090D,1,2011-04-05 11:12:00
551774,14606,22417,1,2011-04-05 11:12:00
551775,12886,84378,12,2011-04-05 11:21:00
551775,12886,22978,6,2011-04-05 11:21:00
551775,12886,23164,4,2011-04-05 11:21:00
551775,12886,23146,6,2011-04-05 11:21:00
551775,12886,23133,2,2011-04-05 11:21:00
551775,12886,23152,1,2011-04-05 11:21:00
551775,12886,22171,2,2011-04-05 11:21:00
551775,12886,22623,3,2011-04-05 11:21:00
551776,13268,21948,2,2011-04-05 11:23:00
551776,13268,22066,2,2011-04-05 11:23:00
551776,13268,85016,1,2011-04-05 11:23:00
551776,13268,21948,1,2011-04-05 11:23:00
551776,13268,22418,12,2011-04-05 11:23:00
551776,13268,22230,3,2011-04-05 11:23:00
551776,13268,22693,48,2011-04-05 11:23:00
551791,13220,23127,6,2011-04-05 11:26:00
551791,13220,23128,4,2011-04-05 11:26:00
551809,17511,23134,8,2011-04-05 11:32:00
551809,17511,22501,16,2011-04-05 11:32:00
551809,17511,47566,100,2011-04-05 11:32:00
551809,17511,21933,50,2011-04-05 11:32:00
551810,15719,85132A,6,2011-04-05 11:32:00
551810,15719,22178,6,2011-04-05 11:32:00
551810,15719,47566,6,2011-04-05 11:32:00
551810,15719,21212,6,2011-04-05 11:32:00
551810,15719,84536A,2,2011-04-05 11:32:00
551810,15719,22417,2,2011-04-05 11:32:00
551810,15719,20723,1,2011-04-05 11:32:00
551810,15719,22629,1,2011-04-05 11:32:00
551810,15719,22379,2,2011-04-05 11:32:00
551811,15039,21212,2,2011-04-05 11:37:00
551811,15039,22171,4,2011-04-05 11:37:00
551811,15039,47599A,6,2011-04-05 11:37:00
551811,15039,47599B,6,2011-04-05 11:37:00
551811,15039,47566,60,2011-04-05 11:37:00
551812,15527,22752,2,2011-04-05 11:39:00
551812,15527,22501,1,2011-04-05 11:39:00
551812,15527,21559,1,2011-04-05 11:39:00
551812,15527,84674,6,2011-04-05 11:39:00
551813,18065,22151,24,2011-04-05 11:43:00
551813,18065,22668,5,2011-04-05 11:43:00
551813,18065,22087,6,2011-04-05 11:43:00
551814,18065,22501,2,2011-04-05 11:45:00
551816,15906,22443,3,2011-04-05 11:50:00
551816,15906,22501,3,2011-04-05 11:50:00
551816,15906,22090,3,2011-04-05 11:50:00
551816,15906,21212,24,2011-04-05 11:50:00
551817,17974,21794,4,2011-04-05 11:50:00
551817,17974,47566,3,2011-04-05 11:50:00
551817,17974,23041,2,2011-04-05 11:50:00
551817,17974,22280,24,2011-04-05 11:50:00
551817,17974,47566,1,2011-04-05 11:50:00
551818,12569,22066,48,2011-04-05 11:57:00
551819,14739,21793,8,2011-04-05 11:58:00
551820,12645,22551,12,2011-04-05 12:11:00
551820,12645,23205,10,2011-04-05 12:11:00
551821,16942,21792,2,2011-04-05 12:20:00
551821,16942,23147,2,2011-04-05 12:20:00
551821,16942,21933,5,2011-04-05 12:20:00
551822,13524,22637,4,2011-04-05 12:26:00
551822,13524,22649,8,2011-04-05 12:26:00
551823,17955,84689,2,2011-04-05 12:29:00
551824,15128,21626,12,2011-04-05 12:32:00
551824,15128,22626,2,2011-04-05 12:32:00
551824,15128,84536A,16,2011-04-05 12:32:00
551824,15128,22759,12,2011-04-05 12:32:00
551824,15128,84535B,16,2011-04-05 12:32:00
551824,15128,21622,4,2011-04-05 12:32:00
551824,15128,84510A,10,2011-04-05 12:32:00
551825,16942,22171,2,2011-04-05 12:32:00
551832,15987,79164,24,2011-04-05 13:11:00
551833,16779,21213,24,2011-04-05 13:12:00
551833,16779,21989,12,2011-04-05 13:12:00
551833,16779,21988,12,2011-04-05 13:12:00
551833,16779,21215,24,2011-04-05 13:12:00
551833,16779,84692,25,2011-04-05 13:12:00
551835,17646,23142,2,2011-04-05 13:17:00
551835,17646,23143,2,2011-04-05 13:17:00
551835,17646,22723,4,2011-04-05 13:17:00
551835,17646,22721,3,2011-04-05 13:17:00
551835,17646,21216,4,2011-04-05 13:17:00
551835,17646,22938,12,2011-04-05 13:17:00
551836,17394,22501,1,2011-04-05 13:22:00
551839,15311,22087,160,2011-04-05 13:34:00
551842,16678,22113,6,2011-04-05 13:52:00
551842,16678,22558,12,2011-04-05 13:52:00
551842,16678,79026B,1,2011-04-05 13:52:00
551842,16678,22557,8,2011-04-05 13:52:00
551843,16094,47566,4,2011-04-05 13:57:00
551843,16094,23298,3,2011-04-05 13:57:00
551843,16094,21977,24,2011-04-05 13:57:00
551843,16094,22417,24,2011-04-05 13:57:00
551843,16094,22956,6,2011-04-05 13:57:00
551843,16094,23133,2,2011-04-05 13:57:00
551845,17961,22097,1,2011-04-05 14:03:00
551846,13047,23152,4,2011-04-05 14:11:00
551846,13047,23161,12,2011-04-05 14:11:00
551846,13047,23160,12,2011-04-05 14:11:00
551846,13047,23163,8,2011-04-05 14:11:00
551846,13047,23162,4,2011-04-05 14:11:00
551846,13047,23164,4,2011-04-05 14:11:00
551846,13047,23176,8,2011-04-05 14:11:00
551846,13047,47566,10,2011-04-05 14:11:00
551846,13047,21621,8,2011-04-05 14:11:00
551849,16258,22938,24,2011-04-05 14:33:00
551849,16258,22964,12,2011-04-05 14:33:00
551849,16258,22570,4,2011-04-05 14:33:00
551849,16258,22431,6,2011-04-05 14:33:00
551849,16258,22432,6,2011-04-05 14:33:00
551849,16258,47566,20,2011-04-05 14:33:00
551849,16258,22501,2,2011-04-05 14:33:00
551849,16258,21937,5,2011-04-05 14:33:00
551849,16258,22668,10,2011-04-05 14:33:00
551850,13731,47566,4,2011-04-05 14:33:00
551850,13731,22360,6,2011-04-05 14:33:00
551850,13731,22357,4,2011-04-05 14:33:00
551850,13731,22832,2,2011-04-05 14:33:00
551850,13731,22629,12,2011-04-05 14:33:00
551851,17511,21621,50,2011-04-05 14:43:00
551851,17511,23298,150,2011-04-05 14:43:00
551852,14948,22978,6,2011-04-05 14:52:00
551852,14948,22721,3,2011-04-05 14:52:00
551852,14948,84380,12,2011-04-05 14:52:00
551855,12836,85049G,1,2011-04-05 15:08:00
551855,12836,85049H,1,2011-04-05 15:08:00
551855,12836,85049D,1,2011-04-05 15:08:00
551855,12836,23007,2,2011-04-05 15:08:00
551855,12836,23152,2,2011-04-05 15:08:00
551855,12836,23147,6,2011-04-05 15:08:00
551855,12836,23142,2,2011-04-05 15:08:00
551855,12836,22045,25,2011-04-05 15:08:00
551855,12836,22046,25,2011-04-05 15:08:00
551855,12836,23146,3,2011-04-05 15:08:00
551855,12836,22622,2,2011-04-05 15:08:00
551855,12836,22968,1,2011-04-05 15:08:00
551857,13037,84380,12,2011-04-05 15:33:00
551858,18041,23298,1,2011-04-05 15:33:00
551858,18041,51014A,36,2011-04-05 15:33:00
551859,14336,22066,48,2011-04-05 15:37:00
551859,14336,22151,24,2011-04-05 15:37:00
551859,14336,22694,6,2011-04-05 15:37:00
551860,15508,22362,1,2011-04-05 15:41:00
551860,15508,23152,2,2011-04-05 15:41:00
551860,15508,22360,1,2011-04-05 15:41:00
551860,15508,22501,1,2011-04-05 15:41:00
551862,17384,84946,6,2011-04-05 16:07:00
C551865,17644,22558,-1,2011-04-05 16:23:00
551868,12540,22553,24,2011-04-05 16:29:00
551868,12540,21212,24,2011-04-05 16:29:00
551868,12540,21213,24,2011-04-05 16:29:00
551868,12540,21977,24,2011-04-05 16:29:00
551868,12540,23147,12,2011-04-05 16:29:00
551868,12540,23146,8,2011-04-05 16:29:00
551868,12540,22622,12,2011-04-05 16:29:00
551869,16767,21559,1,2011-04-05 16:36:00
551869,16767,20727,1,2011-04-05 16:36:00
551869,16767,22748,10,2011-04-05 16:36:00
551869,16767,22563,10,2011-04-05 16:36:00
551869,16767,84692,25,2011-04-05 16:36:00
551870,17811,22628,3,2011-04-05 16:51:00
551870,17811,21988,3,2011-04-05 16:51:00
551870,17811,22332,3,2011-04-05 16:51:00
551870,17811,84674,1,2011-04-05 16:51:00
551870,17811,22431,1,2011-04-05 16:51:00
551872,12955,10133,10,2011-04-05 17:19:00
551872,12955,22493,12,2011-04-05 17:19:00
551874,16422,22087,40,2011-05-05 07:37:00
551874,16422,22090,80,2011-05-05 07:37:00
551875,17061,47566,100,2011-05-05 08:16:00
551876,14867,46126A,8,2011-05-05 08:18:00
551876,14867,20838,12,2011-05-05 08:18:00
551876,14867,84843,2,2011-05-05 08:18:00
551878,15129,22112,24,2011-05-05 08:32:00
551878,15129,22083,6,2011-05-05 08:32:00
551880,17374,21621,2,2011-05-05 09:05:00
551881,13784,22151,432,2011-05-05 09:11:00
551882,13873,22723,4,2011-05-05 09:13:00
551884,16109,84576,12,2011-05-05 09:17:00
551884,16109,22066,48,2011-05-05 09:17:00
551884,16109,20837,12,2011-05-05 09:17:00
551884,16109,35965,24,2011-05-05 09:17:00
551885,16700,20728,10,2011-05-05 09:18:00
551885,16700,22147,12,2011-05-05 09:18:00
551885,16700,21937,5,2011-05-05 09:18:00
551885,16700,22723,4,2011-05-05 09:18:00
551885,16700,21212,24,2011-05-05 09:18:00
551886,12569,15044A,6,2011-05-05 09:23:00
551886,12569,15044B,6,2011-05-05 09:23:00
551887,12593,22629,12,2011-05-05 09:29:00
551889,18198,22087,40,2011-05-05 09:34:00
551889,18198,84946,72,2011-05-05 09:34:00
551890,14340,22296,12,2011-05-05 09:44:00
551890,14340,22087,12,2011-05-05 09:44:00
551891,17429,84313C,6,2011-05-05 09:53:00
551893,17675,47566,12,2011-05-05 10:07:00
551893,17675,21212,24,2011-05-05 10:07:00
551893,17675,21977,24,2011-05-05 10:07:00
551893,17675,84380,12,2011-05-05 10:07:00
551893,17675,84378,12,2011-05-05 10:07:00
551902,17512,21078,24,2011-05-05 10:49:00
551944,14553,22980,1,2011-05-05 11:08:00
551944,14553,22979,1,2011-05-05 11:08:00
551944,14553,20986,2,2011-05-05 11:08:00
551944,14553,84946,24,2011-05-05 11:08:00
551946,18229,22501,16,2011-05-05 11:18:00
C551947,15147,22138,-3,2011-05-05 11:20:00
551950,14911,22087,6,2011-05-05 11:38:00
551950,14911,C2,1,2011-05-05 11:38:00
551950,14911,22178,12,2011-05-05 11:38:00
551951,18094,15034,300,2011-05-05 11:46:00
551953,13448,22705,25,2011-05-05 11:53:00
551953,13448,21982,24,2011-05-05 11:53:00
551953,13448,22652,10,2011-05-05 11:53:00
551953,13448,22557,12,2011-05-05 11:53:00
551954,14515,22799,1,2011-05-05 12:13:00
551954,14515,22980,2,2011-05-05 12:13:00
551954,14515,22178,36,2011-05-05 12:13:00
551954,14515,21794,11,2011-05-05 12:13:00
551954,14515,20839,6,2011-05-05 12:13:00
551954,14515,20835,6,2011-05-05 12:13:00
551956,15021,23146,1,2011-05-05 12:22:00
551956,15021,23147,2,2011-05-05 12:22:00
551956,15021,16237,12,2011-05-05 12:22:00
551956,15021,16236,1,2011-05-05 12:22:00
551956,15021,22420,2,2011-05-05 12:22:00
551956,15021,22421,5,2011-05-05 12:22:00
551956,15021,84466,6,2011-05-05 12:22:00
551956,15021,22296,1,2011-05-05 12:22:00
551956,15021,21390,2,2011-05-05 12:22:00
551958,13883,22432,6,2011-05-05 12:37:00
551958,13883,22431,6,2011-05-05 12:37:00
551959,13883,22723,4,2011-05-05 12:38:00
551959,13883,22721,3,2011-05-05 12:38:00
551959,13883,22799,2,2011-05-05 12:38:00
551960,18239,22501,2,2011-05-05 12:38:00
551960,18239,22855,12,2011-05-05 12:38:00
551960,18239,23138,12,2011-05-05 12:38:00
551960,18239,22178,12,2011-05-05 12:38:00
551960,18239,23146,4,2011-05-05 12:38:00
551961,13883,21888,4,2011-05-05 12:39:00
551961,13883,22968,2,2011-05-05 12:39:00
551961,13883,23152,4,2011-05-05 12:39:00
551961,13883,22112,3,2011-05-05 12:39:00
551961,13883,23133,2,2011-05-05 12:39:00
551963,13266,85132A,48,2011-05-05 12:52:00
551963,13266,22418,24,2011-05-05 12:52:00
551963,13266,22551,12,2011-05-05 12:52:00
551963,13266,23298,6,2011-05-05 12:52:00
551966,15356,23298,2,2011-05-05 13:14:00
551966,15356,47566,2,2011-05-05 13:14:00
551966,15356,23205,10,2011-05-05 13:14:00
551966,15356,22629,4,2011-05-05 13:14:00
551967,16457,22296,12,2011-05-05 13:19:00
551967,16457,22855,12,2011-05-05 13:19:00
551976,15061,22558,48,2011-05-05 13:29:00
551977,15061,22752,24,2011-05-05 13:34:00
551977,15061,16156S,50,2011-05-05 13:34:00
551978,17527,84800L,24,2011-05-05 13:43:00
551978,17527,22087,6,2011-05-05 13:43:00
551980,17849,84946,30,2011-05-05 13:46:00
551982,15023,22147,3,2011-05-05 13:56:00
551982,15023,21613,4,2011-05-05 13:56:00
551982,15023,21614,4,2011-05-05 13:56:00
551982,15023,20992,24,2011-05-05 13:56:00
551982,15023,23146,4,2011-05-05 13:56:00
551982,15023,23147,4,2011-05-05 13:56:00
551982,15023,21989,6,2011-05-05 13:56:00
551982,15023,21987,12,2011-05-05 13:56:00
551982,15023,21988,13,2011-05-05 13:56:00
551982,15023,21558,4,2011-05-05 13:56:00
551982,15023,21559,6,2011-05-05 13:56:00
551982,15023,22980,4,2011-05-05 13:56:00
551982,15023,22721,3,2011-05-05 13:56:00
551982,15023,22431,2,2011-05-05 13:56:00
551982,15023,84563B,3,2011-05-05 13:56:00
551982,15023,16237,30,2011-05-05 13:56:00
551982,15023,84380,3,2011-05-05 13:56:00
551982,15023,51014A,12,2011-05-05 13:56:00
551982,15023,51014L,12,2011-05-05 13:56:00
551982,15023,22981,4,2011-05-05 13:56:00
551982,15023,22982,4,2011-05-05 13:56:00
551982,15023,22439,30,2011-05-05 13:56:00
551982,15023,20654,3,2011-05-05 13:56:00
551982,15023,23298,4,2011-05-05 13:56:00
551982,15023,22437,11,2011-05-05 13:56:00
551982,15023,20717,3,2011-05-05 13:56:00
551982,15023,20622,3,2011-05-05 13:56:00
551982,15023,21937,3,2011-05-05 13:56:00
551982,15023,21933,2,2011-05-05 13:56:00
551982,15023,20728,3,2011-05-05 13:56:00
551982,15023,20727,2,2011-05-05 13:56:00
551983,17735,22501,2,2011-05-05 14:32:00
551983,17735,21089,1,2011-05-05 14:32:00
551983,17735,21933,10,2011-05-05 14:32:00
551983,17735,21212,24,2011-05-05 14:32:00
551983,17735,21977,24,2011-05-05 14:32:00
551983,17735,21937,5,2011-05-05 14:32:00
551983,17735,20728,10,2011-05-05 14:32:00
551983,17735,20727,10,2011-05-05 14:32:00
551983,17735,22432,6,2011-05-05 14:32:00
551983,17735,47566,4,2011-05-05 14:32:00
551984,15841,20826,36,2011-05-05 14:37:00
551984,15841,20839,12,2011-05-05 14:37:00
551985,12395,22628,4,2011-05-05 14:38:00
551986,13888,22855,2,2011-05-05 14:41:00
551986,13888,23138,12,2011-05-05 14:41:00
551986,13888,47566,4,2011-05-05 14:41:00
551986,13888,23152,2,2011-05-05 14:41:00
551987,15005,22174,3,2011-05-05 14:55:00
551987,15005,20727,2,2011-05-05 14:55:00
551987,15005,20728,2,2011-05-05 14:55:00
551987,15005,20723,10,2011-05-05 14:55:00
551987,15005,85132A,2,2011-05-05 14:55:00
551987,15005,22629,3,2011-05-05 14:55:00
551987,15005,47566,2,2011-05-05 14:55:00
551987,15005,23298,1,2011-05-05 14:55:00
551988,12576,16016,10,2011-05-05 15:08:00
551988,12576,22982,12,2011-05-05 15:08:00
551988,12576,21216,4,2011-05-05 15:08:00
551991,14697,47566,1,2011-05-05 15:29:00
551993,14697,85132A,8,2011-05-05 15:39:00
551993,14697,84519B,6,2011-05-05 15:39:00
551993,14697,22628,1,2011-05-05 15:39:00
551993,14697,22138,1,2011-05-05 15:39:00
551994,12868,21794,8,2011-05-05 15:42:00
551994,12868,23146,4,2011-05-05 15:42:00
551994,12868,22178,12,2011-05-05 15:42:00
551994,12868,20903,2,2011-05-05 15:42:00
551994,12868,22147,12,2011-05-05 15:42:00
551994,12868,22175,6,2011-05-05 15:42:00
551996,16628,21485,3,2011-05-05 15:44:00
551998,14099,21420,2,2011-05-05 15:48:00
551998,14099,22693,24,2011-05-05 15:48:00
551998,14099,21864,2,2011-05-05 15:48:00
551998,14099,21865,2,2011-05-05 15:48:00
552004,17522,21089,10,2011-05-05 16:31:00
552004,17522,22178,12,2011-05-05 16:31:00
552004,17522,21078,12,2011-05-05 16:31:00
552005,15491,47566,8,2011-05-05 16:34:00
552005,15491,22723,4,2011-05-05 16:34:00
552005,15491,20840,6,2011-05-05 16:34:00
552005,15491,20838,12,2011-05-05 16:34:00
552005,15491,22178,12,2011-05-05 16:34:00
552005,15491,84946,12,2011-05-05 16:34:00
552005,15491,22668,5,2011-05-05 16:34:00
552007,13269,21084,24,2011-05-05 16:56:00
552007,13269,22501,4,2011-05-05 16:56:00
552007,13269,22979,12,2011-05-05 16:56:00
552007,13269,22431,12,2011-05-05 16:56:00
552007,13269,21787,24,2011-05-05 16:56:00
552010,14713,35095A,2,2011-05-05 17:26:00
552010,14713,22147,4,2011-05-05 17:26:00
552010,14713,20728,3,2011-05-05 17:26:00
552010,14713,20727,3,2011-05-05 17:26:00
552011,13867,22501,2,2011-05-05 17:28:00
552013,12451,85049H,12,2011-05-05 17:34:00
552013,12451,22090,18,2011-05-05 17:34:00
552013,12451,23147,12,2011-05-05 17:34:00
552013,12451,21937,5,2011-05-05 17:34:00
552013,12451,21084,24,2011-05-05 17:34:00
552013,12451,21090,24,2011-05-05 17:34:00
552013,12451,22437,20,2011-05-05 17:34:00
552013,12451,21679,12,2011-05-05 17:34:00
552013,12451,21675,12,2011-05-05 17:34:00
552013,12451,22045,25,2011-05-05 17:34:00
552013,12451,20728,20,2011-05-05 17:34:00
552013,12451,20727,10,2011-05-05 17:34:00
552013,12451,22629,24,2011-05-05 17:34:00
552013,12451,20717,10,2011-05-05 17:34:00
552013,12451,21213,24,2011-05-05 17:34:00
552013,12451,22417,48,2011-05-05 17:34:00
552013,12451,22613,36,2011-05-05 17:34:00
552013,12451,21078,12,2011-05-05 17:34:00
552013,12451,23205,10,2011-05-05 17:34:00
552013,12451,47566,12,2011-05-05 17:34:00
552013,12451,21212,48,2011-05-05 17:34:00
552013,12451,23007,3,2011-05-05 17:34:00
552013,12451,22551,12,2011-05-05 17:34:00
552013,12451,22431,12,2011-05-05 17:34:00
552013,12451,22432,12,2011-05-05 17:34:00
552013,12451,85049D,12,2011-05-05 17:34:00
C552015,16722,22332,-1,2011-05-05 17:37:00
552018,16817,22431,6,2011-05-05 17:42:00
C552020,18183,22359,-1,2011-05-05 17:47:00
552023,17624,23073,1,2011-05-05 17:59:00
552023,17624,47566,4,2011-05-05 17:59:00
552023,17624,84946,12,2011-05-05 17:59:00
552023,17624,21983,24,2011-05-05 17:59:00
552023,17624,22968,2,2011-05-05 17:59:00
552023,17624,22668,5,2011-05-05 17:59:00
552025,13969,23205,10,2011-05-05 18:04:00
552025,13969,20723,10,2011-05-05 18:04:00
552025,13969,20717,10,2011-05-05 18:04:00
552025,13969,23298,6,2011-05-05 18:04:00
C552029,15622,20982,-1,2011-05-05 18:11:00
C552031,13089,22360,-10,2011-05-05 18:14:00
552032,14393,23040,3,2011-05-05 18:16:00
552032,14393,23043,2,2011-05-05 18:16:00
552032,14393,23042,2,2011-05-05 18:16:00
552032,14393,23041,4,2011-05-05 18:16:00
552033,14776,22693,24,2011-05-05 18:36:00
552034,17578,21933,20,2011-05-05 18:38:00
552036,12748,84563B,1,2011-05-05 19:16:00
552036,12748,22207,1,2011-05-05 19:16:00
552037,13450,21212,24,2011-05-05 19:48:00
552037,13450,22979,12,2011-05-05 19:48:00
552037,13450,22978,12,2011-05-05 19:48:00
552038,14156,22843,24,2011-06-05 08:08:00
552038,14156,21977,240,2011-06-05 08:08:00
